ResponseId,StartDate,EndDate,cpi_Direction_vision_1_The company's vision is very clear.,cpi_Direction_vision_2_I can summarize the company's vision to someone I meet.,cpi_Direction_vision_3_I feel inspired by the company's vision.,cpi_Direction_vision_4_Leaders are passionate about the company's vision.,cpi_Direction_vision_5_Leaders are guided by the company's vision.,cpi_Direction_strategy_1_I have confidence in the company's strategy.,cpi_Direction_strategy_2_I know what my company wants to achieve in the next year.,cpi_Direction_strategy_3_This company knows how to get the results it is looking for.,cpi_Direction_strategy_4_We know what our next step is for improving our capabilities.,cpi_Direction_strategy_5_Leadership effectively connects my work to the company goals.,cpi_Direction_leadership_1_I have a great deal of confidence in the leadership of this company.,cpi_Direction_leadership_2_Company leaders impact the attitude and culture of the entire company.,cpi_Direction_leadership_3_The leadership of this company is fantastic in comparison to the leadership of other organizations I've been involved with.,cpi_Direction_leadership_4_Leaders find the time to get to know the employees.,cpi_Direction_leadership_5_I have confidence in the decision making of company leaders. ,cpi_Operations_adaptability_1_We deal with the same problems again and again.*,cpi_Operations_adaptability_2_Company changes usually have a positive impact on me.,cpi_Operations_adaptability_3_People look to pass the blame when something goes wrong.*,"cpi_Operations_adaptability_4_If an issue arises, people mostly remain calm and focused.",cpi_Operations_adaptability_5_We use feedback from customers to improve our services.,cpi_Operations_performance_1_I have real time access to business i.,cpi_Operations_performance_2_My team uses performance measures (i.e. key performance indicators).,cpi_Operations_performance_3_We are recognized for our successes.,cpi_Operations_performance_4_We have a clear sense at all times whether or not we're meeting our objectives.,cpi_Operations_performance_5_We are held accountable for our performance.,cpi_Operations_systems_1_I often use 'workarounds' instead of the company's established systems.*,cpi_Operations_systems_2_It often takes too long to get the information I need.*,"cpi_Operations_systems_3_Oftentimes, I have to take care of things that shouldn't be my responsibility.*",cpi_Operations_systems_4_I know who to go to when I have concerns about our systems/processes.,cpi_Operations_systems_5_I follow the company's standardized procedures.,cpi_People_teamwork_1_Our team consistently meets our goals.,cpi_People_teamwork_2_Our work would be better if we collaborated more.,cpi_People_teamwork_3_Our skills complement each other well.,cpi_People_teamwork_4_There's a real sense that I am part of a team.,cpi_People_teamwork_5_Our company has a spirit of teamwork and cooperation.,cpi_People_talent_1_My company does a good job of hiring the right people for the right jobs.,cpi_People_talent_2_I am confident my performance affects my compensation.,cpi_People_talent_3_I get along well with my supervisor.,cpi_People_talent_4_Performance reviews are a waste of time.*,"cpi_People_talent_5_Based on my experience, the company does a great job of acclimating new employees.",cpi_People_development_1_I get helpful feedback from my supervisor on a regular basis.,cpi_People_development_2_I am consistently improving at my job.,cpi_People_development_3_People here are always willing to help me learn.,cpi_People_development_4_The company invests in employees learning new skills.,cpi_People_development_5_I have grown professionally during my time with this company.,cpi_Engagement_fit_1_My job role is always extremely clear.,cpi_Engagement_fit_2_I am very frequently overwhelmed at work.*,cpi_Engagement_fit_3_My job is a great fit for my skills and strengths.,cpi_Engagement_fit_4_I embrace the company's core values.,cpi_Engagement_fit_5_I look forward to going to work.,cpi_Engagement_customer_1_I believe in the products or services we provide.,cpi_Engagement_customer_2_I respond to customer needs as quickly as possible.,cpi_Engagement_customer_3_I build great relationships with my customers.,cpi_Engagement_customer_4_I'm disappointed if I don't meet my customers' expectations.,cpi_Engagement_customer_5_I seek feedback from customers to improve our products or services.,cpi_Engagement_climate_1_My opinions are heard and valued.,cpi_Engagement_climate_2_I am confident that leadership understands what I do.,cpi_Engagement_climate_3_I am very comfortable letting my supervisor know when I've made a mistake.,cpi_Engagement_climate_4_I trust my supervisor has my best interest in mind.,cpi_Engagement_climate_5_I feel micromanaged.*,extra_pos_positivity_1_People in my organization express genuine gratitude toward one another.,extra_pos_positivity_2_I practice mindfulness by staying in the present moment while doing my work.,extra_pos_positivity_3_People I work with generally feel optimistic about the organization's future.,extra_pos_positivity_4_People that I work with care about my happiness and well-being.,extra_pos_positivity_5_I feel inspired every day to do my best work.,"extra_sat_satisfaction_1_Taking everything into consideration, I am satisfied with my job as a whole.",extra_eff_effort_2_I am willing to put in a great deal of effort beyond what is normally expected in order to help the organization.,nps,nps_group,CPI_index,Direction,Operations,People,Engagement,Vision,Strategy,Leadership,Adaptability,Performance,Systems,Teamwork,Talent,Development,Fit,Customer,Climate,Positivity,CPI_missing,CPI_tot_sd,Direction_sd,Operations_sd,People_sd,Engagement_sd,TENURE,FUNCTION,LEVEL,LOCATION,GENERATION,GENDER
331,"Jul 17, 2020 9:11:04 PM","Jul 17, 2020 9:25:32 PM",75,100,75,50,50,75,75,75,50,50,50,100,50,75,50,0,50,0,0,100,25,75,50,75,0,100,50,0,75,100,50,50,50,50,50,50,75,75,100,75,75,75,75,50,75,75,50,75,100,75,100,100,50,100,50,25,50,75,50,50,50,100,50,75,100,75,100,10,Promoter,61.666666666666664,66.66666666666667,46.666666666666664,65,68.33333333333333,70,65,65,30,45,65,50,75,70,75,80,50,75,0,27.705943016859997,18.09367161139365,39.94043183589901,15.811388300841896,24.028752618081374,5 - 8 years,Supply Chain,Team Member,"Houston, TX",Generation Y (born between 1981 - 2000),Male
332,"Jul 17, 2020 10:41:41 PM","Jul 17, 2020 11:38:24 PM",75,50,75,75,75,50,75,50,50,50,75,75,75,50,75,50,75,50,75,75,25,75,50,50,75,50,100,75,75,75,50,100,100,100,100,75,50,100,50,50,100,75,100,50,100,50,50,100,75,100,100,100,100,100,100,75,75,100,100,100,75,75,50,100,100,75,100,10,Promoter,74.58333333333333,65,65,80,88.33333333333333,70,55,70,65,55,75,90,65,85,75,100,90,80,0,22.575024790694865,12.677313820927749,18.41970994032518,23.528098702858006,18.580583823930162,5 - 8 years,Sales,Team Member,"SARNA, Canada",Generation X (born between 1966 - 1980),Male
334,"Jul 18, 2020 9:41:09 PM","Jul 18, 2020 9:46:34 PM",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,100,0,100,0,0,100,0,0,0,100,0,100,100,0,100,100,100,100,100,0,0,100,0,0,0,100,100,0,0,0,0,0,Detractor,71.66666666666667,100,100,26.666666666666668,60,100,100,100,100,100,100,20,40,20,60,100,20,40,0,45.60820388214116,0,0,45.77377082170635,50.709255283710995,1 - 4 years,IsoTek Manufacturing,Team Member,"Houston, TX",Generation Y (born between 1981 - 2000),Male
335,"Jul 19, 2020 1:32:13 PM","Jul 19, 2020 2:04:09 PM",75,75,75,75,75,75,75,75,75,75,50,50,50,75,50,50,50,75,25,50,75,75,75,75,75,75,75,75,75,100,75,75,75,75,75,75,100,100,75,75,100,100,100,100,100,75,75,100,100,100,100,100,100,75,50,50,75,100,100,75,75,100,75,50,100,75,100,9,Promoter,77.08333333333333,68.33333333333333,68.33333333333333,86.66666666666667,85,75,75,55,50,75,80,75,85,100,90,85,80,80,0,19.715429373221074,11.443442705426587,17.59328876372492,12.909944487358056,18.41970994032518,1 - 4 years,Sales,Team Member,"Joliet, IL",Generation X (born between 1966 - 1980),Female
336,"Jul 19, 2020 5:24:09 PM","Jul 19, 2020 5:47:43 PM",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,Promoter,97.5,100,96.66666666666667,100,93.33333333333333,100,100,100,95,95,100,100,100,100,80,100,100,100,0,18.210032988103453,0,8.79664438186246,0,25.81988897471611,9+ years,Operations,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Male
337,"Jul 19, 2020 7:18:27 PM","Jul 19, 2020 7:52:30 PM",100,100,100,0,0,50,75,25,25,100,0,100,50,25,0,25,50,25,75,75,75,50,50,50,50,50,0,0,100,75,100,100,100,100,100,0,100,100,75,50,50,75,75,50,100,75,50,75,100,100,100,100,100,100,100,25,100,100,100,100,75,75,75,100,100,100,100,5,Detractor,66.66666666666667,50,50,78.33333333333333,88.33333333333333,60,55,35,50,55,45,100,65,70,80,100,85,85,0,35.69132079600511,42.25771273642583,28.34733547569204,29.680841985233183,22.886885410853175,Less than a year,Order Process & Quality,Team Member,"Houston, TX",Generation X (born between 1966 - 1980),Male
338,"Jul 19, 2020 8:01:17 PM","Jul 19, 2020 8:50:55 PM",75,75,75,75,75,75,50,75,75,75,75,75,50,75,75,50,75,0,25,50,50,75,75,75,75,75,50,75,75,75,75,75,75,75,50,50,50,100,100,75,75,75,50,50,75,75,75,75,75,100,75,50,50,75,50,50,50,75,75,75,75,75,50,75,75,75,75,10,Promoter,67.5,71.66666666666667,60,70,68.33333333333333,75,70,70,40,70,70,70,75,65,80,60,65,70,0,18.60185170439663,8.79664438186246,22.75647474581999,16.903085094570333,14.840420992616592,Less than a year,Operations,Supervisor,"Golden, CO",Baby Boomer (born between 1946 - 1965),Male
339,"Jul 19, 2020 8:35:50 PM","Jul 20, 2020 1:10:14 AM",75,75,75,75,75,75,75,50,75,50,75,75,50,50,50,25,50,50,50,75,50,75,50,50,75,50,50,75,75,75,75,100,100,75,100,75,50,75,50,75,75,50,75,75,75,75,50,75,75,100,75,75,75,100,75,75,75,75,50,50,75,75,50,75,75,75,75,8,Passive,68.33333333333333,66.66666666666667,58.333333333333336,75,73.33333333333333,75,65,60,50,60,65,90,65,70,75,80,65,70,0,17.84609254091182,12.198750911856663,15.430334996209192,16.366341767699428,14.840420992616592,9+ years,Sales,Team Member,Singapore,Generation X (born between 1966 - 1980),Female
340,"Jul 19, 2020 9:22:35 PM","Jul 19, 2020 10:03:02 PM",75,75,50,50,50,75,25,75,25,75,75,50,75,50,75,75,50,75,75,50,50,50,25,100,50,100,50,25,75,100,75,50,75,75,75,50,50,100,75,75,50,75,75,50,100,75,25,75,75,75,100,100,100,100,75,50,75,75,100,50,50,75,75,75,75,100,100,7,Passive,67.5,60,63.333333333333336,70,76.66666666666667,60,55,65,65,55,70,70,70,70,65,95,70,70,0,22.58236730420157,18.41970994032518,24.760760046800623,16.903085094570333,22.09287754221342,9+ years,Operations,Supervisor,"Beaumont, TX",Baby Boomer (born between 1946 - 1965),Male
341,"Jul 19, 2020 10:34:58 PM","Jul 19, 2020 11:45:30 PM",100,100,100,75,100,75,75,75,75,75,100,100,75,50,75,75,50,75,75,75,75,75,75,75,75,75,75,75,75,100,75,100,100,75,75,75,50,100,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,75,75,100,100,100,75,75,75,75,100,75,100,10,Promoter,85,83.33333333333333,75,86.66666666666667,95,95,75,80,70,75,80,85,75,100,100,95,90,80,0,18.042966815552788,15.430334996209192,9.44911182523068,15.998511835554611,10.350983390135314,9+ years,Operations,Management,"Baton Rouge, LA",Generation X (born between 1966 - 1980),Male
342,"Jul 20, 2020 5:57:19 AM","Jul 20, 2020 6:19:04 AM",100,50,50,75,100,75,75,75,75,75,75,75,75,75,75,50,50,50,75,75,75,50,75,75,75,50,25,50,75,75,75,75,75,75,75,75,50,75,50,75,75,75,75,50,75,75,25,75,75,75,75,75,75,75,75,75,75,75,75,50,50,75,75,50,75,75,75,9,Promoter,69.16666666666667,75,61.666666666666664,70,70,75,75,75,60,70,55,75,65,70,65,75,70,65,0,16.404317390907703,13.36306209562122,15.998511835554611,10.350983390135314,14.015297764534703,1 - 4 years,Operations,Team Member,"SARNA, Canada",Baby Boomer (born between 1946 - 1965),Female
343,"Jul 20, 2020 6:01:05 AM","Jul 20, 2020 6:49:43 AM",75,100,75,100,50,75,25,50,25,75,75,100,50,100,75,75,75,25,75,100,50,50,50,50,75,50,75,100,25,75,75,75,75,75,75,50,75,100,25,75,75,75,50,50,75,75,75,75,100,100,100,75,75,50,50,75,75,75,75,100,75,75,75,75,75,75,75,9,Promoter,70,70,63.333333333333336,68.33333333333333,78.33333333333333,80,50,80,70,55,65,75,65,65,85,70,80,75,0,22.478028522564816,25.354627641855497,22.886885410853175,17.59328876372492,15.998511835554611,9+ years,Operations,Team Member,"SARNA, Canada",Generation X (born between 1966 - 1980),Male
346,"Jul 20, 2020 9:19:23 AM","Jul 20, 2020 9:53:55 AM",100,100,100,100,75,100,75,75,75,75,100,100,75,75,100,25,100,25,50,50,75,75,75,75,75,25,25,25,75,75,75,75,75,75,75,75,100,100,100,75,100,75,100,75,100,75,50,100,100,100,100,75,75,75,75,50,100,100,100,100,100,100,75,50,100,100,100,10,Promoter,78.75,88.33333333333333,56.666666666666664,85,85,95,80,90,50,75,45,75,90,90,85,80,90,85,0,23.82751794562264,12.909944487358056,25.81988897471611,12.677313820927749,18.41970994032518,9+ years,Supply Chain,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Female
348,"Jul 20, 2020 5:52:09 PM","Jul 20, 2020 6:20:03 PM",75,75,50,75,50,50,75,50,25,25,50,75,25,75,50,25,50,25,75,25,75,25,25,25,75,50,50,50,75,75,50,25,50,50,25,50,50,75,50,25,75,50,75,25,50,75,50,75,75,75,50,75,100,100,100,75,75,75,75,75,50,75,75,50,50,50,100,6,Detractor,57.083333333333336,55,48.333333333333336,48.333333333333336,76.66666666666667,65,45,55,40,45,60,40,50,55,70,85,75,60,0,22.47787025168901,19.364916731037084,22.09287754221342,17.59328876372492,14.840420992616592,5 - 8 years,Sales,Team Member,"Houston, TX",Generation Y (born between 1981 - 2000),Male
351,"Jul 20, 2020 7:08:49 PM","Jul 20, 2020 7:27:32 PM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,75,0,50,0,50,0,0,0,0,0,75,50,25,25,0,0,0,0,100,0,25,50,50,25,0,75,25,0,100,50,75,100,100,100,100,100,0,0,100,75,0,75,75,25,0,75,50,100,3,Detractor,28.333333333333332,0,23.333333333333332,28.333333333333332,61.666666666666664,0,0,0,35,20,15,20,25,40,50,100,35,50,0,36.803234685536054,0,29.072978781646974,31.14864515894865,44.18575508442684,5 - 8 years,Supply Chain,Team Member,"Houston, TX",Silent Generation (born between 1925 - 1945),Male
352,"Jul 20, 2020 7:21:02 PM","Jul 27, 2020 6:34:12 PM",0,100,0,0,0,25,100,0,25,25,0,100,0,75,25,25,25,75,50,75,25,75,50,75,25,25,50,75,100,50,50,25,25,25,50,50,100,50,25,75,25,50,75,75,100,100,75,100,50,100,100,100,100,100,100,75,75,75,25,0,75,100,75,75,100,75,100,7,Passive,54.166666666666664,31.666666666666668,53.333333333333336,53.333333333333336,78.33333333333333,20,35,40,50,50,60,35,60,65,85,100,50,85,0,34.91090253925741,40.60553563012713,24.760760046800623,26.502470684465486,31.14864515894865,9+ years,Sales,Leadership (Director and up),"Houston, TX",Baby Boomer (born between 1946 - 1965),Male
353,"Jul 20, 2020 9:07:21 PM","Jul 22, 2020 2:30:15 PM",100,100,100,100,100,100,100,75,75,75,100,100,100,75,75,0,25,0,50,100,75,50,75,75,75,100,25,75,100,100,75,75,100,100,100,75,100,100,100,75,100,100,100,50,100,100,50,100,100,100,100,100,100,100,100,75,100,100,100,75,75,75,75,75,100,100,100,10,Promoter,84.16666666666667,91.66666666666667,61.666666666666664,90,93.33333333333333,100,85,90,35,70,80,90,90,90,90,100,90,80,0,26.605220305749782,12.198750911856663,35.18657752744984,15.811388300841896,14.840420992616592,1 - 4 years,Sales,Management,"Baton Rouge, LA",Generation Y (born between 1981 - 2000),Male
354,"Jul 21, 2020 7:53:05 AM","Jul 21, 2020 8:08:14 AM",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,25,50,100,100,100,75,100,100,100,100,50,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,Promoter,94.16666666666667,100,83.33333333333333,93.33333333333333,100,100,100,100,65,95,90,100,80,100,100,100,100,100,0,22.335985994464373,0,26.163405923614178,25.81988897471611,0,Less than a year,EHS,Supervisor,"Houston, TX",Generation Y (born between 1981 - 2000),Male
356,"Jul 21, 2020 8:32:15 AM","Jul 21, 2020 5:09:52 PM",75,75,50,50,50,50,75,75,75,50,50,75,50,50,50,25,50,50,75,75,50,75,75,50,75,50,25,25,75,75,75,75,75,75,75,75,50,75,50,50,75,75,75,50,75,75,50,75,75,75,75,75,75,75,75,50,50,75,50,50,75,75,75,75,75,75,75,7,Passive,62.916666666666664,60,56.666666666666664,68.33333333333333,66.66666666666667,60,65,55,55,65,50,75,60,70,70,75,55,75,0,16.698504591717906,12.677313820927749,19.970215917949506,11.443442705426587,12.198750911856663,5 - 8 years,Sales,Team Member,"Freeport, TX",Generation Y (born between 1981 - 2000),Male
359,"Jul 21, 2020 9:17:03 AM","Jul 21, 2020 9:24:02 AM",75,75,50,75,75,25,75,25,75,50,50,75,50,100,25,50,50,50,75,25,75,75,75,75,50,25,50,25,75,75,50,75,75,100,100,50,50,50,50,50,75,100,100,100,100,50,0,75,75,50,75,75,75,75,75,25,50,100,50,100,100,75,50,75,75,50,100,8,Passive,63.75,60,56.666666666666664,75,63.333333333333336,70,50,60,50,70,50,80,50,95,50,75,65,75,0,24.638289242571908,22.75647474581999,19.970215917949506,23.145502494313785,26.502470684465486,1 - 4 years,Finance/IT,Supervisor,"Houston, TX",Generation X (born between 1966 - 1980),Male
360,"Jul 21, 2020 9:19:17 AM","Jul 21, 2020 10:15:47 AM",75,75,75,75,75,50,50,75,75,75,75,75,75,50,50,25,50,50,75,75,25,75,75,75,75,75,50,50,50,75,75,75,50,75,75,50,75,75,50,50,75,75,75,50,100,75,50,75,75,75,100,75,75,100,50,50,75,75,75,50,75,75,50,75,75,100,75,9,Promoter,67.08333333333333,68.33333333333333,60,68.33333333333333,71.66666666666667,75,65,65,55,65,60,70,60,75,70,80,65,70,0,17.55187790574266,11.443442705426587,18.41970994032518,14.840420992616592,15.998511835554611,9+ years,Supply Chain,Team Member,"Beaumont, TX",Baby Boomer (born between 1946 - 1965),Female
361,"Jul 21, 2020 9:43:15 AM","Jul 21, 2020 9:53:33 AM",75,75,50,50,50,50,75,50,50,50,50,50,50,50,50,25,50,25,50,50,50,50,50,50,50,50,25,25,50,50,50,50,50,50,50,25,50,75,25,50,75,50,50,25,50,50,50,75,50,50,75,50,50,50,50,50,50,75,75,50,25,75,50,25,50,75,50,3,Detractor,50.833333333333336,55,43.333333333333336,48.333333333333336,56.666666666666664,60,55,50,40,50,40,50,45,50,55,55,60,45,0,14.315349576721175,10.350983390135314,11.443442705426587,14.840420992616592,11.443442705426587,9+ years,Order Process & Quality,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Female
363,"Jul 21, 2020 9:58:09 AM","Jul 21, 2020 10:08:57 AM",75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,50,75,75,75,75,75,75,75,75,50,50,75,75,75,75,75,100,75,75,75,75,75,50,75,75,50,75,75,75,75,75,75,75,75,75,75,75,100,75,75,75,75,75,75,75,75,9,Promoter,73.75,75,73.33333333333333,71.66666666666667,75,75,75,75,75,70,75,65,80,70,70,75,80,75,0,12.566273940418347,0,6.454972243679028,12.909944487358056,9.44911182523068,1 - 4 years,Finance/IT,Management,"Houston, TX",Baby Boomer (born between 1946 - 1965),Male
364,"Jul 21, 2020 9:59:27 AM","Jul 21, 2020 10:14:34 AM",75,75,100,100,75,75,75,75,75,75,50,75,75,50,75,25,50,0,75,50,75,75,75,75,75,75,25,0,75,75,75,75,75,100,75,50,75,100,0,50,100,75,75,75,100,75,0,100,100,75,100,100,100,100,100,75,100,100,100,75,75,75,50,75,75,75,100,8,Passive,72.5,75,55,73.33333333333333,86.66666666666667,85,75,65,40,75,50,80,55,85,70,100,90,70,0,27.47471916179611,13.36306209562122,28.66057521105554,25.81988897471611,26.502470684465486,5 - 8 years,Sales,Management,"Houston, TX",Generation X (born between 1966 - 1980),Female
367,"Jul 21, 2020 10:38:42 AM","Jul 21, 2020 11:02:22 AM",75,75,75,75,75,75,75,75,50,75,75,75,75,75,75,25,75,25,75,100,25,50,75,75,75,25,25,25,75,75,75,75,75,100,75,75,100,100,25,75,75,75,75,75,75,75,25,75,75,75,75,75,75,75,75,75,75,75,75,25,50,75,75,75,75,75,75,10,Promoter,68.33333333333333,73.33333333333333,55,76.66666666666667,68.33333333333333,75,70,75,60,60,45,80,75,75,65,75,65,70,0,21.49245546533965,6.454972243679028,27.0581384641083,17.59328876372492,17.59328876372492,9+ years,Supply Chain,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Male
369,"Jul 21, 2020 11:01:54 AM","Jul 21, 2020 1:03:04 PM",75,75,75,75,75,75,75,75,75,75,50,100,50,50,75,25,75,50,75,75,75,75,75,75,50,75,75,50,75,100,50,50,75,75,75,50,100,100,75,50,75,75,75,50,75,100,75,100,100,75,100,100,100,100,100,75,75,100,50,100,75,100,75,50,100,75,100,8,Passive,75,71.66666666666667,68.33333333333333,70,90,75,75,65,60,70,75,65,75,70,90,100,80,80,0,19.95251502021589,12.909944487358056,17.59328876372492,16.903085094570333,15.811388300841896,9+ years,Supply Chain,Team Member,"Baton Rouge, LA",Baby Boomer (born between 1946 - 1965),Male
370,"Jul 21, 2020 11:03:01 AM","Jul 21, 2020 11:22:33 AM",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,25,50,50,75,100,75,75,75,75,75,75,75,0,75,75,75,75,75,75,75,25,75,75,0,75,75,75,75,25,75,75,25,75,75,75,75,75,75,75,75,75,75,75,75,50,75,75,75,75,75,75,25,9,Promoter,74.58333333333333,100,65,63.333333333333336,70,100,100,100,60,75,60,75,50,65,65,75,70,75,0,25.151194086417025,0,24.640269015229055,24.760760046800623,14.015297764534703,1 - 4 years,Finance/IT,Team Member,"Houston, TX",Generation X (born between 1966 - 1980),Male
372,"Jul 21, 2020 11:16:46 AM","Jul 21, 2020 11:46:34 AM",50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,75,50,50,50,50,75,50,50,50,50,50,50,50,50,50,50,50,75,75,50,50,75,25,75,75,50,75,50,75,50,50,50,50,75,50,50,50,75,50,50,75,75,75,10,Promoter,53.75,50,53.333333333333336,53.333333333333336,58.333333333333336,50,50,50,50,55,55,50,50,60,60,60,55,60,0,12.061124867844486,0,8.79664438186246,8.79664438186246,15.430334996209192,1 - 4 years,Operations,Team Member,"Houston, TX",Generation X (born between 1966 - 1980),Male
373,"Jul 21, 2020 11:25:04 AM","Jul 21, 2020 11:43:44 AM",75,75,75,50,50,75,50,50,50,75,75,25,50,25,75,0,75,25,50,50,75,75,25,50,25,75,25,25,75,100,50,25,50,25,25,50,50,100,0,50,25,75,25,25,100,75,75,75,100,75,75,100,100,75,75,25,50,75,50,100,25,75,50,25,75,100,100,9,Promoter,57.083333333333336,58.333333333333336,50,45,75,65,60,50,40,50,60,35,50,50,80,85,60,50,0,27.030806260956027,18.09367161139365,28.34733547569204,28.66057521105554,21.128856368212915,9+ years,Sales,Team Member,"Baton Rouge, LA",Baby Boomer (born between 1946 - 1965),Female
376,"Jul 21, 2020 1:02:23 PM","Jul 21, 2020 1:54:24 PM",50,50,50,100,100,50,0,100,50,100,50,100,50,100,50,50,50,25,50,50,50,100,75,100,100,100,100,100,100,100,50,50,100,100,50,50,75,100,100,50,75,100,50,50,50,100,100,100,100,50,100,100,25,100,50,50,100,100,100,100,50,100,50,100,50,75,75,8,Passive,74.58333333333333,66.66666666666667,76.66666666666667,70,85,70,60,70,45,85,100,70,75,65,90,75,90,70,0,28.583365677974587,30.860669992418384,27.494588212089685,23.528098702858006,26.38993314558738,1 - 4 years,Operations,Team Member,"Baton Rouge, LA",Generation Y (born between 1981 - 2000),Female
377,"Jul 21, 2020 1:56:21 PM","Jul 21, 2020 3:55:09 PM",75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,50,75,75,75,50,50,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,50,50,50,75,75,75,75,75,75,75,75,75,75,75,75,10,Promoter,72.5,75,70,75,70,75,75,75,70,65,75,75,75,75,75,60,75,75,0,11.836642034754224,0,10.350983390135314,0,10.350983390135314,1 - 4 years,EHS,Team Member,"Houston, TX",Generation Y (born between 1981 - 2000),Female
379,"Jul 21, 2020 3:28:46 PM","Jul 21, 2020 4:19:45 PM",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,75,75,100,100,100,100,100,100,75,75,75,100,100,75,75,100,100,100,100,25,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,100,100,100,10,Promoter,93.75,100,88.33333333333333,88.33333333333333,98.33333333333333,100,100,100,80,100,85,90,75,100,100,100,95,100,0,18.96007601294654,0,15.998511835554611,22.886885410853175,6.454972243679028,5 - 8 years,Sales,Team Member,"Houston, TX",Generation Y (born between 1981 - 2000),Female
380,"Jul 21, 2020 3:32:55 PM","Jul 21, 2020 4:24:00 PM",100,100,75,75,75,100,50,75,75,75,100,75,75,75,75,50,75,50,25,50,25,50,100,75,75,75,75,50,75,100,50,50,50,75,75,25,75,100,25,50,75,75,75,75,100,75,50,75,75,100,75,75,50,75,75,50,75,75,100,75,75,75,50,75,100,100,100,10,Promoter,70.41666666666667,80,63.333333333333336,65,73.33333333333333,85,75,80,50,65,75,60,55,80,75,70,75,75,0,21.422033378911458,14.015297764534703,22.886885410853175,22.75647474581999,14.840420992616592,9+ years,EHS,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Female
381,"Jul 21, 2020 3:33:29 PM","Jul 21, 2020 3:50:29 PM",75,50,50,25,50,75,75,50,25,50,75,50,50,75,75,25,50,50,75,50,75,75,50,75,75,75,25,50,75,75,50,25,50,50,50,75,50,75,75,25,50,75,75,25,50,75,25,75,75,75,75,50,50,75,50,50,75,75,75,50,75,75,25,50,75,50,100,5,Detractor,58.333333333333336,56.666666666666664,60,53.333333333333336,63.333333333333336,50,55,65,50,70,60,45,60,55,65,60,65,60,0,18.85285019916709,17.59328876372492,18.41970994032518,18.580583823930162,15.998511835554611,Less than a year,EHS,Leadership (Director and up),"Houston, TX",Generation X (born between 1966 - 1980),Male
383,"Jul 21, 2020 11:41:23 PM","Jul 21, 2020 11:58:14 PM",75,75,75,75,75,75,75,75,75,75,25,25,50,0,0,25,50,25,25,50,25,25,25,25,50,50,25,50,75,100,25,25,75,0,25,0,100,0,75,25,0,75,0,0,75,75,50,75,75,75,75,100,100,100,100,0,0,0,0,100,50,100,75,0,100,100,100,0,Detractor,48.333333333333336,56.666666666666664,41.666666666666664,33.333333333333336,61.666666666666664,75,75,20,35,30,60,30,40,30,70,95,20,65,0,34.088064646738815,29.072978781646974,22.493385271060934,36.1873432227873,41.04295078967653,9+ years,CI & Maintenance,Team Member,"Houston, TX",Generation X (born between 1966 - 1980),Male
387,"Jul 22, 2020 9:40:10 AM","Jul 22, 2020 9:57:23 AM",75,50,75,100,100,100,75,75,50,50,75,75,75,50,75,0,50,25,25,25,50,25,50,50,25,50,25,25,25,75,75,75,100,50,25,75,25,100,0,50,75,75,50,50,75,25,0,75,75,75,100,100,75,100,50,50,25,75,75,75,75,75,50,50,75,100,100,8,Passive,58.333333333333336,73.33333333333333,35,60,65,80,70,70,25,40,40,65,50,65,50,85,60,65,0,28.03137223691865,17.59328876372492,18.41970994032518,28.030595529069405,29.58039891549808,9+ years,Operations,Team Member,"Boothwyn, PA",Generation X (born between 1966 - 1980),Male
